C1	-143.408	545.268	274.145	9e0488	0.0602	0.0493	0.0363	3.81378	0.247605	93028b
C1	-178	479.06	361.355	fe7f7f	0.1109	0.0937	0.0771	21.2618	5.0114	a58ef7
C1	-176.118	475.457	366.1	7f7f00	0.0566	0.0445	0.0323	9.26753	1.96465	058a5c
C1	-157.211	540	279.637	7f007f	1.0948	0.8600	0.6361	52.7365	95.7931	7b52f6
C1	-147.5	539.797	278.682	fe7f7f	0.1067	0.0848	0.0600	3.85889	0.213203	9af89b
C1	-140.282	545.268	287.426	900273	0.1530	0.1266	0.0929	3.92758	1.46823	7f007c
C1	-137.717	543.8	289.737	7ef8a5	0.0440	0.0358	0.0265	3.92231	0.723407	4671f0
C1	-135.133	543.718	292.525	b23a21	0.0011	0.0009	0.0006	3.93211	0.111981	bfdc45
C1	-113.231	541.701	268.161	710175	1.1936	0.9436	0.6921	3.48657	0.180128	fa648c
C1	-234.91	441.927	400	7f7f00	0.1145	0.0860	0.0630	56.9743	15.4576	038765
C1	-109.046	545.268	274.457	66037a	0.0992	0.0742	0.0520	3.55212	1.48152	72018a
C1	-111.806	543.8	277.535	83fe83	0.0363	0.0300	0.0223	3.59465	1.47122	87fe82
C1	-114.439	545.268	280.67	6c0272	0.8630	0.7079	0.5284	3.65857	1.46984	7a0084
C1	-121.752	542.33	287.496	87fe7f	0.0147	0.0121	0.0087	3.76646	0.905998	41ee7f
C1	-122.986	542.579	282.477	b00a7d	0.1699	0.1412	0.1050	3.93093	0.63538	18494d
C1	-123.935	461.087	366.1	7f7f00	0.3511	0.2902	0.2167	59.0809	3.99257	72fb69
C1	-115.866	543.505	284.695	bce24c	0.0099	0.0082	0.0060	3.70103	0.0392397	1ccf87
C1	-115.896	543.572	284.754	50282f	0.8397	0.6840	0.5051	3.70239	0.0481256	83016d
C1	-1576.96	-0.1	-255.661	7ffe7f	1.8149	1.4644	1.0270	334.46	695.21	75b9ef
C1	-135.522	545.268	274.209	8f0184	0.0458	0.0429	0.0383	3.74901	1.47192	7b0088
C1	-136.651	543.8	276.231	84fe7f	0.0177	0.0147	0.0111	3.76917	1.46804	7dfe7d
C1	-137.583	545.268	278.11	91017f	0.0047	0.0045	0.0036	3.80669	1.46807	7c007e
C1	-138.016	543.8	279.757	7cfd8e	0.0211	0.0177	0.0134	3.81751	1.46803	82fe80
C1	-123.048	542.536	269.396	af0e60	0.2285	0.1762	0.1300	3.7371	0.442778	4b730c
C1	-99.2593	299.763	350.507	7efe7f	0.1252	0.0825	0.0473	6.94009	0.547338	609c07
C1	-96.8118	321.58	358.5	7f7f00	0.0427	0.0364	0.0271	59.1675	22.229	93036e
C1	-146.49	545.268	288.33	990373	0.0914	0.0683	0.0477	3.98783	1.33957	fe877d
C1	-147.078	543.8	289.502	8dfa99	0.0391	0.0227	0.0106	3.99554	0.512038	f57caf
C1	-147.54	545.268	292.072	99046f	0.0757	0.0531	0.0282	4.03641	1.14005	ef8e45
C1	-147.346	543.8	293.529	87f9a0	0.0296	0.0178	0.0077	4.04093	1.01077	7175fd
C1	-134.228	543.718	284.502	e15f34	0.0225	0.0206	0.0169	3.83744	0.0912367	b7f183
C1	-121.726	543.524	279.311	6cc1ea	0.0038	0.0030	0.0021	3.68387	0.0983001	be40da
C1	-121.604	543.597	279.374	b30b7b	0.1859	0.1233	0.0639	3.68418	0.0764676	75018b
C1	-115.785	545.268	282.013	6d0270	0.5789	0.4774	0.3558	3.683	1.47114	830087
C1	-63.4692	541.864	268.802	6a0279	0.5698	0.4599	0.3531	3.19917	0.264684	e163ca
C1	-125.207	479.325	366.1	7f7f00	0.4658	0.3845	0.2855	59.7061	17.7192	da277a
C1	-56.567	545.268	274.338	610479	0.1220	0.1000	0.0731	3.26385	0.249682	6a0280
C1	-120.682	489.315	371.565	fe857f	0.0461	0.0366	0.0275	40.4065	15.3133	88f95c
C1	-70.903	545.268	288.208	730368	0.0837	0.0632	0.0465	3.982	1.24106	d58222
C1	-71.7892	543.8	289.441	94f99b	0.0189	0.0140	0.0087	3.50021	0.242763	e067cd
C1	-72.4667	545.268	292.069	740461	0.0199	0.0156	0.0109	3.54627	0.876747	379218
C1	-73.1041	543.8	293.127	8af9a2	0.0168	0.0136	0.0099	3.5513	0.432799	4e67f1
C1	-59.3938	543.327	283.638	be117b	0.1420	0.1136	0.0824	5.01694	3.05255	6c55f5
C1	-9.81778	465.049	400	7f7f00	0.0920	0.0732	0.0527	60.4877	11.4875	c5e460
C1	-12.0492	540	265.461	7f007f	0.3160	0.2465	0.1768	40.0333	135.157	6e19c8
C1	-3.66782	540	265.544	7f007f	0.4404	0.3596	0.2751	39.9812	125.081	3c51e0
C1	-13.1429	540	279.408	7f007f	0.3071	0.2484	0.1833	42.3811	124.096	7f61fa
C1	-3.93299	540	279.152	7f007f	0.1214	0.1008	0.0740	42.2634	122.571	7b52f6
C1	-45.8046	540	266.232	7f007f	0.4190	0.3420	0.2496	41.1219	5.8479	247ad7
C1	-37.5489	540	266.529	7f007f	0.4635	0.3794	0.2749	40.8342	108.131	594fee
C1	-49.3722	539.9	279.866	7f007f	0.3103	0.2365	0.1683	6.99821	0.638688	026c71
C1	-71.1626	490.513	359.25	7f7f00	0.5942	0.4839	0.3618	55.2024	50.702	66fb72
C1	-104.445	415.08	238.001	70c1ea	0.4680	0.3396	0.2570	34.7101	4.11351	832cdf
C1	-104.459	415.048	237.949	6fc1ea	0.0356	0.0237	0.0066	2.6028	0.0593956	70cae4
C1	-40.7222	540	279.285	7f007f	0.4346	0.3463	0.2461	43.0559	96.3549	5752ef
C1	-97.6903	542.782	269.32	a20960	0.0667	0.0594	0.0495	3.40032	0.0873699	0f5f4c
C1	-97.6937	540.6	270.191	7ffe7f	0.0081	0.0071	0.0054	3.39371	1.37107	069a9b
C1	-97.697	542.777	271.061	a30864	0.0650	0.0550	0.0395	3.41988	0.080409	247228
C1	55.8696	300.189	262.256	80fe80	0.0935	0.0975	0.0958	42.7944	40.3704	dcd581
C1	-88.5278	541.904	268.604	680279	0.7551	0.6046	0.4477	3.32846	0.230589	f45c5b
C1	-165.908	486.533	366.1	7f7f00	0.3572	0.2968	0.2231	63.7999	12.5101	048f63
C1	-107.905	545.268	287.549	590a5f	0.0455	0.0426	0.0367	4.11405	0.584563	339c1e
C1	-110.367	543.8	289.274	8bfb98	0.0027	0.0022	0.0016	3.71732	0.764067	ad71f5
C1	-113.228	545.268	292.193	610959	0.1166	0.0959	0.0715	3.78019	0.510811	0fa04c
C1	-125.175	540.6	298.852	7ffe7f	0.0556	0.0447	0.0320	3.90835	0.151158	7295fb
C1	-96.7668	543.414	284.639	bd107e	0.1264	0.1036	0.0761	4.70833	1.13338	324f27
C1	-72	471.905	373.295	007f7f	0.3227	0.2602	0.1949	20.1261	5.02479	650387
C1	-73.699	467	379.376	7ffe7f	0.0192	0.0118	0.0078	7.33506	1.72836	fc928d
C1	-78.1335	479.804	395.25	7f7f00	0.0698	0.0552	0.0414	20.8882	6.35751	fa6a65
C1	4.20339	540	266.071	7f007f	0.3709	0.2988	0.2196	40.0706	129.863	8614c2
C1	12.9049	540	266.284	7f007f	0.2323	0.1793	0.1238	40.1801	132.893	7d12c1
C1	4.24843	540	279.551	7f007f	0.3628	0.2917	0.2151	42.3322	123.041	6b6efb
C1	13.7528	540	279.523	7f007f	0.4018	0.3027	0.2267	42.4083	117.607	c44cdc
C1	20.7822	540	266.03	7f007f	0.4083	0.3506	0.2559	40.2701	115.323	b559ec
C1	28.8245	540	265.277	7f007f	0.4252	0.3572	0.2699	40.3442	119.424	bd5be8
C1	22.1364	540	278.404	7f007f	0.3105	0.2533	0.1881	42.3613	122.673	b13fe1
C1	31.4737	540	279.255	7f007f	0.1981	0.1623	0.1177	42.7397	114.113	aa49e9
C1	37.2854	540	265.397	7f007f	0.1715	0.1397	0.0994	40.64	114.685	b559ec
C1	45.5536	540	265.765	7f007f	0.2334	0.1959	0.1478	41.0351	119.424	bd5be8
C1	39.7286	540	278.998	7f007f	0.2889	0.2398	0.1769	42.971	100.586	af54ec
C1	49.1653	539.9	279.447	7f007f	0.3996	0.3330	0.2510	12.8593	0.862916	fa5f85
C1	71.0298	490.136	359.25	7f7f00	0.2273	0.1902	0.1422	55.1785	50.7713	72fb69
C1	154.694	299.718	53.8877	7efe7e	0.0555	0.0535	0.0444	41.2372	5.59448	da8427
C1	196.014	401.165	-121.447	497ff2	0.3848	0.3142	0.2261	59.3903	5.15833	e0b9b9
C1	72.6824	542.787	270.396	480d89	0.2824	0.2235	0.1653	4.22385	0.79159	e249ba
C1	51.4277	473.035	400	7f7f00	0.1697	0.1401	0.1037	61.5379	19.4885	f8725b
C1	82.8426	545.268	274.519	74017d	0.0794	0.0584	0.0398	3.97968	0.484889	04729e
C1	115.274	472.414	366.1	7f7f00	0.2232	0.1797	0.1319	58.6754	5.54462	650378
C1	78.1219	543.338	284.948	bf117e	0.0967	0.0838	0.0645	4.75965	1.90568	8f35e5
C1	84.7954	543.718	293.72	6a1a35	0.0012	0.0010	0.0008	3.61585	0.214377	92b00b
C1	85.1754	542.874	293.812	74ae09	0.0223	0.0185	0.0139	3.61291	0.0737474	38234d
C1	85.2554	542.737	293.63	531abe	0.2021	0.1682	0.1255	3.61016	0.176337	94acf4
C1	86.5665	541.839	282.897	5c099d	0.3783	0.3104	0.2291	3.4826	0.229581	ec62ba
C1	106.961	517.088	400	7f7f00	0.1073	0.0895	0.0681	37.159	11.8545	790852
C1	153.591	540	266.114	7f007f	0.2119	0.1765	0.1314	50.4888	3.61253	01727c
C1	161.244	540	265.697	7f007f	0.2098	0.1788	0.1358	51.3806	15.6725	247ad7
C1	165.376	540	279.224	7f007f	0.1160	0.1020	0.0786	53.671	86.6834	fb6577
C1	174.417	540	279.024	7f007f	0.1644	0.1424	0.1096	54.7777	79.1917	f870a2
C1	138.679	542.008	268.561	a70a62	0.1510	0.1311	0.1012	3.69385	0.277242	367318
C1	250	503.576	336.688	007f7f	0.1843	0.1470	0.1094	70.4934	38.6615	5cf767
C1	148.694	542.085	269.488	8f0179	0.0310	0.0252	0.0181	3.79033	0.0173854	fb7399
C1	148.749	542.057	269.539	90fd85	0.0013	0.0010	0.0006	3.79113	0.0254064	049b8e
C1	149.795	542.195	270.443	48f095	0.0003	0.0003	0.0002	3.81041	0.0678171	c5e698
C1	149.887	542.241	270.542	2b207b	0.0000	0.0000	0.0000	3.81252	0.0588352	039975
C1	147.5	540.147	278.68	007f7f	0.1713	0.1362	0.1001	3.86114	0.151828	63048f
C1	140.765	545.268	286.839	5d0862	0.0187	0.0166	0.0127	3.92517	0.69087	31971e
C1	137.24	543.8	289.086	7df8a4	0.0058	0.0062	0.0062	3.91147	0.525074	ae6bf3
C1	134.843	543.718	290.884	6a153c	0.0009	0.0008	0.0006	3.91181	0.256901	90a708
C1	157.056	540	279.429	7f007f	0.1435	0.1249	0.0962	52.6897	89.4424	9b4df0
C1	109.725	461.337	366.1	7f7f00	0.1443	0.1177	0.0840	57.9517	3.78957	78fa5f
C1	56.7568	545.268	273.427	9e0489	0.0845	0.0650	0.0459	3.25365	0.221445	950278
C1	59.7825	543.8	279.141	66fc7d	0.0081	0.0065	0.0041	3.32293	0.713949	0671a4
C1	60.9881	545.268	282.227	910179	0.0512	0.0254	0.0137	3.37676	1.47045	850084
C1	62.7388	543.8	285.469	81fb99	0.0044	0.0038	0.0028	3.41211	1.46072	1978cb
C1	63.3594	541.788	268.62	9f0765	0.1947	0.1528	0.1088	3.19591	0.19917	247528
C1	168.865	437	366.719	7ffe7f	0.0179	0.0124	0.0086	31.8369	9.90623	f4ab94
C1	178	446.073	375.214	007f7f	0.0422	0.0322	0.0240	28.2462	9.50651	70065c
C1	158.944	465	392.932	7f007f	0.0223	0.0159	0.0115	9.26595	2.36784	6b6efb
C1	59.3488	543.358	283.957	4419ae	0.1280	0.0915	0.0584	3.8309	0.298067	d467da
C1	59.372	543.424	284.427	786902	0.0075	0.0065	0.0050	3.38286	0.0676203	36177c
C1	59.3503	543.357	284.11	4419ae	0.1029	0.0763	0.0508	3.77924	0.195332	bc8bee
C1	-10.7803	392.845	15	7f7ffe	0.0963	0.0768	0.0540	18.5225	93.648	77018e
C1	70.3995	545.268	287.82	81016e	0.0818	0.0622	0.0418	4.42264	0.506076	248527
C1	108.526	545.268	274.505	9a0386	0.0452	0.0418	0.0349	3.71574	0.898565	e392cb
C1	113.599	543.8	281.021	86fd8a	0.0070	0.0064	0.0049	3.64604	1.46866	7ffe7a
C1	115.783	543.718	283.832	1ba1c6	0.0000	0.0000	0.0000	3.69227	0.0826971	6ffd79
C1	114.083	542.284	268.583	ac0c60	0.1324	0.1062	0.0789	3.50165	0.324457	205e31
C1	250	488.555	353.608	007f7f	0.1714	0.1440	0.1092	72.2452	47.5267	6e94fb
C1	118.204	545.268	288.528	84016e	0.0522	0.0443	0.0324	3.77292	0.21371	650383
C1	178.391	473.753	359.25	7f7f00	0.0681	0.0632	0.0499	63.6011	68.299	83fa60
C1	250	388.667	275.108	007f7f	0.0362	0.0295	0.0225	39.834	10.2316	3c1387
C1	123.567	542.181	282.44	540ca0	0.2847	0.2286	0.1691	3.72262	0.386159	c669e6
C1	152.166	509.811	400	7f7f00	0.0238	0.0195	0.0149	19.0749	5.30723	901c31
C1	89.1552	542.333	269.895	ad0c62	0.1761	0.1396	0.1039	3.35025	0.492341	5c7c05
C1	250	462.085	384.932	007f7f	0.1090	0.0959	0.0740	53.9398	15.1765	707dfd
C1	97.7982	542.708	269.998	5a0686	0.1177	0.0993	0.0725	3.40806	0.102644	e857ba
C1	98.174	540.6	272.958	7ffe7f	0.0395	0.0321	0.0227	3.42813	0.84029	fc928d
C1	98.3712	541.706	274.511	be1172	0.0073	0.0062	0.0047	3.45522	0.041869	a175f9
C1	98.4411	541.668	274.589	1acb70	0.0115	0.0094	0.0070	3.45627	0.0293808	3e3c29
C1	97.1493	543.152	285.162	5112ae	0.1137	0.0947	0.0705	3.58066	0.178627	e45ec4
C1	97.2242	543.155	285.519	6ca207	0.0272	0.0205	0.0147	3.58531	0.0478267	3d1b55
C1	97.1362	543.718	284.651	571448	0.0006	0.0005	0.0004	3.57875	0.226778	6cad0a
C1	97.111	543.8	284.476	98037f	0.0000	0.0000	0.0000	3.57717	0.0822634	870187
C1	102.451	539.4	277.491	7f007f	0.1138	0.0958	0.0729	46.6516	89.4763	714df3
C1	169.034	467	392.845	7ffe7f	0.0215	0.0125	0.0074	9.21291	2.46135	809afb
C1	170.423	468.51	395.25	7f7f00	0.0216	0.0142	0.0096	6.15996	1.54213	93036e
C1	178	476.749	382.123	007f7f	0.1429	0.1134	0.0837	24.3673	9.86016	6c017e
C1	122.597	542.846	269.764	470d88	0.2059	0.1724	0.1307	4.39821	1.39727	c954dc
C1	120.715	470.166	366.1	7f7f00	0.1403	0.1194	0.0911	59.0455	3.25766	7f0461
C1	135.19	545.268	274.214	70017d	0.0135	0.0111	0.0078	3.74636	1.46941	84007b
C1	136.186	543.8	275.843	77fe86	0.0191	0.0072	0.0044	3.76129	1.47135	76fe80
C1	137.049	545.268	277.749	6b0276	0.0046	0.0043	0.0034	3.79855	1.05153	258f27
C1	137.291	543.8	279.024	7efd8b	0.0039	0.0034	0.0027	3.80385	1.46835	7efe83
C1	134.161	543.486	284.652	431bb1	0.0684	0.0557	0.0414	3.83697	0.155594	50c2e0
C1	134.338	543.447	285.43	776603	0.0103	0.0079	0.0059	3.84653	0.0686658	480d73
C1	134.361	543.349	285.224	451ab1	0.2057	0.1682	0.1216	3.84381	0.273729	d66ad9
C1	155.805	300.031	-109.058	7ffe7f	0.0329	0.0310	0.0251	58.0885	26.0584	81fe75
C1	145.579	545.268	288.402	500f5b	0.0369	0.0300	0.0214	3.98109	0.347177	15af4c
C1	135.536	300.145	353.502	7ffe80	0.0329	0.0331	0.0309	29.0629	8.58086	71e4ca
C1	134.333	319.216	358.5	7f7f00	0.1232	0.0834	0.0557	62.1938	20.0199	7c0658
C1	-118.789	467	372.349	7ffe7f	0.0110	0.0083	0.0123	4.49515	1.02727	16c493
C1	-119.712	469.141	368.473	fe857f	0.0528	0.0380	0.0273	10.7259	2.24441	9f066a
C1	-77.8957	543.183	283.673	b7e852	0.0084	0.0069	0.0052	3.45556	0.0676262	c5e97c
C1	-77.9825	543.324	283.884	7c7e00	0.0874	0.0710	0.0519	3.45958	0.0687777	361a68
C1	-78.2536	543.718	283.29	b8dfbb	0.0003	0.0003	0.0003	3.45682	0.0820955	78fe7b
C1	-78.2793	543.8	283.217	9f0483	0.0007	0.0007	0.0006	3.45671	0.0821993	880084
C1	-82.1279	545.268	273.37	8a0184	0.0662	0.0530	0.0379	3.37263	0.130281	5b0585
C1	-119.947	474.021	385.48	fe857f	0.0590	0.0413	0.0289	21.2493	7.36042	9f066a
C1	-72.8501	542.672	270.168	b10f60	0.1906	0.1446	0.1016	3.93112	0.472066	8e9f05
C1	-27.2165	406.668	333	7f7f00	0.0947	0.0847	0.0688	47.1104	10.2373	c81873
C1	8.55424	300.058	283.748	7ffe7e	0.0631	0.0559	0.0455	44.8132	52.8396	839efa
C1	96.1133	540	172.045	7f007f	0.3434	0.2668	0.2022	32.8464	152.159	9b09a5
C1	-86.4648	541.909	282.537	950288	0.2396	0.1932	0.1411	3.47829	0.254769	1761c2
C1	-113.33	479.65	395.25	7f7f00	0.0275	0.0215	0.0182	28.5812	11.8193	348e19
C1	-148.413	380	243.758	7ffe7f	0.0563	0.0496	0.0532	42.4248	9.7169	f39551
C1	-149.598	539.9	226.757	7f007f	1.3475	1.1036	0.8211	45.1525	104.069	046594
C1	-151.161	329	204.335	7ffe7f	0.0102	0.0085	0.0063	3.12981	0.34265	658603
C1	-160.871	540	263.215	7f007f	1.2583	0.9927	0.7160	51.0148	90.7812	026d8f
C1	-156.321	540	262.219	7f007f	1.1716	0.9642	0.7201	50.3171	99.4329	075c97
C1	-152.04	540	262.579	7f007f	1.0248	0.8409	0.6225	49.8366	0.985722	e57833
C1	-147.605	539.4	261.371	7f007f	0.8551	0.7077	0.5292	49.0867	108.723	0c5063
C1	-250	462.12	373.316	fe7f7f	0.0886	0.0624	0.0437	74.3951	27.6061	9f86fa
C1	-165.791	540	268.417	7f007f	1.5645	1.2605	0.9439	52.3048	85.6654	026c71
C1	-174.27	540	276.465	7f007f	1.5241	1.2078	0.8927	54.4257	78.4961	046594
C1	-165.018	540	275.581	7f007f	1.3598	1.0840	0.7935	53.1426	88.7382	05606c
C1	-155.585	540	257.529	7f007f	1.1953	0.9720	0.7135	49.625	96.0485	026c71
C1	-151.097	539.9	256.904	7f007f	1.2207	0.9748	0.7212	25.4386	1.1347	fa636f
C1	-250	466.654	359.609	fe7f7f	0.1255	0.0782	0.0517	72.4958	41.3793	906afb
C1	-147.5	539.704	256.992	fe7f7f	0.1630	0.1130	0.0656	3.6398	0.308731	a2f98a
C1	-140.154	545.268	264.811	9f0798	0.3206	0.2619	0.1918	3.69126	0.546663	a89ef3
C1	-139.596	545.4	265.386	900188	0.0000	0.0000	0.0000	3.69325	0.13225	78007c
C1	-113.686	549.95	292.025	7f007f	0.0000	0.0000	0.0000	5.03127	2.45392	0a5192
C1	-147.203	543.115	261.1	aa1548	0.0896	0.0625	0.0412	3.70089	0.130228	428910
C1	-44.8183	540	256.962	7f007f	0.4830	0.3862	0.2812	39.5928	118.691	6456f4
C1	-41.4424	540	256.917	7f007f	0.4346	0.3502	0.2621	39.4383	125.181	6244ec
C1	-36.7548	540	256.525	7f007f	0.3798	0.3191	0.2425	39.1893	119.46	5c5af3
C1	-33.4679	540	256.804	7f007f	0.4577	0.3357	0.2420	39.116	134.854	8918c9
C1	-47.3205	540	263.515	7f007f	0.3988	0.3241	0.2387	40.753	2.72915	026d8f
C1	-48.942	539.9	269.686	7f007f	0.3792	0.3170	0.2450	32.8569	1.12294	075c97
C1	-80.8265	467	380.232	7ffe7f	0.0231	0.0153	0.0105	26.0658	8.87832	fd8c82
C1	-85.1581	476.904	395.25	7f7f00	0.1776	0.1422	0.1061	28.7355	10.3985	7c0658
C1	-112.631	539.717	300	7f7ffe	0.0894	0.0753	0.0579	3.82915	0.189794	86fa9f
C1	-43.8489	540	268.37	7f007f	0.3766	0.3152	0.2369	41.3836	114.632	6244ec
C1	-40.1721	540	269.526	7f007f	0.3407	0.2712	0.1933	41.4231	116.646	5c5af3
C1	-35.904	540	269.207	7f007f	0.3993	0.3275	0.2519	41.2137	109.348	4f58ee
C1	-50	539.629	275.505	fe7f7f	0.0774	0.0671	0.0500	3.20884	0.282957	a2f98a
C1	-14.5322	460.986	400	7f7f00	0.0738	0.0647	0.0488	60.4315	16.5406	b5f06c
C1	-46.4417	540	276.023	7f007f	0.3771	0.3117	0.2384	42.7481	3.57918	01727c
C1	-29.2294	540	257.353	7f007f	0.5674	0.4588	0.3299	39.0683	138.676	7b15c4
C1	-25.0591	540	257.156	7f007f	0.3651	0.2937	0.2175	38.9204	136.053	7816c7
C1	-22.0102	540	256.989	7f007f	0.2883	0.2398	0.1788	38.8195	126.454	3d5ce6
C1	-17.4464	540	257.65	7f007f	0.4809	0.3879	0.2807	38.834	132.748	4d42e3
C1	-31.8893	540	269.468	7f007f	0.4828	0.3975	0.2945	41.1243	109.348	4f58ee
C1	-27.4724	540	269.462	7f007f	0.3253	0.2658	0.1939	40.9957	129.797	8410bd
C1	-23.5272	540	268.866	7f007f	0.4926	0.4115	0.3082	40.7987	113.741	4059e6
C1	-19.0021	540	269.165	7f007f	0.1760	0.1466	0.1116	40.7538	131.988	7770fd
C1	1.81316	540	256.58	7f007f	0.3354	0.2574	0.1853	38.5044	0.665786	146e3d
C1	5.98755	540	257.235	7f007f	0.4882	0.3930	0.2859	38.6279	133.668	3758e0
C1	9.7072	540	257.579	7f007f	0.1812	0.1450	0.1043	38.714	135.349	8c18c8
C1	14.2655	540	257.794	7f007f	0.2676	0.2159	0.1576	38.8053	130.592	b559ec
C1	1.99241	540	268.797	7f007f	0.2710	0.2213	0.1592	40.5169	0.945685	1b7431
C1	6.76974	540	268.52	7f007f	0.3190	0.2498	0.1811	40.4913	132.498	6b17c4
C1	10.5278	540	269.527	7f007f	0.1978	0.1632	0.1198	40.6912	117.491	c04de0
