2.096615185273288375e+02,-7.896974406854927508e+01,4.025673438815739758e+01,1.840119598845054924e-02,-6.728282952472966483e-02,6.656934460617844850e-04
2.210331580879144440e+02,-8.164123796558554602e+01,3.120840654752329257e+01,2.870819741125992322e-02,-7.450523240733836206e-02,9.610283004819297585e-04
2.079804556810346412e+02,-5.805010232776618295e+01,2.532680460413888213e+01,1.994352987288781909e-02,-6.570567675813601682e-02,3.660718255881250955e-03
1.712606458132968328e+02,-1.119572636943114645e+02,1.998065846130936407e+01,3.157709538351587131e-02,-6.629015521948966594e-02,3.468872502593797758e-04
1.426634184664081317e+02,-1.268635617761092220e+02,2.293203395115480347e+01,3.627139427141747030e-02,-7.005621403581924200e-02,-3.003372491139404566e-03
1.837750074390043551e+02,-7.671871384713810471e+01,1.447467029730897004e+01,5.160614337021909859e-02,-6.853661192902492372e-02,-5.095494837726789739e-03
1.832444167163189945e+02,-5.863629937032928297e+01,1.044091454683569609e+01,4.353876787508725865e-02,-6.686803388342887899e-02,-5.517492218693305361e-03
1.796969659370565182e+02,-5.752725142873052278e+01,7.352554760318062321e+00,3.091530217006268136e-02,-5.939144453165655368e-02,-5.530706325587173358e-03
1.290814024306043848e+02,-3.115606161057658596e+01,1.621243132474409165e+01,2.250063266458983760e-02,-7.142578512141659064e-02,-3.046393606304366192e-03
8.037447940823005865e+01,-3.074199009327934107e+01,2.198363155357705168e+01,2.149338918640783871e-02,-5.605378542344950643e-02,-4.115596927320627416e-03
1.307008663633337164e+02,-7.541159579962344139e+01,3.042782706920864300e+01,8.691577117947442421e-03,-6.288907696614923215e-02,-7.639479694729711494e-04
1.457889086241792143e+02,-2.351863186964281738e+01,3.119065843564067819e+01,1.456277634298188545e-02,-6.776438751833904761e-02,2.132648995527031046e-03
1.259342049919138589e+02,-4.376137648248665357e+01,2.173698803737538654e+01,2.743075736140441340e-02,-6.673477680591376193e-02,4.977655793556344868e-03
6.786333677769850681e+01,-1.497645344488347519e-01,1.218816876308111929e+01,4.166347657585181552e-02,-5.297319034898716195e-02,2.990390450437715227e-03
4.193943689749708881e+01,4.468770903581852849e+01,1.520258872132064454e+01,3.909348342761891082e-02,-4.216886967115208995e-02,1.200395387993471053e-03
5.571957469483628245e+00,2.699054426319437994e+01,1.706068637849814351e+01,4.701350767939117825e-02,-3.126607814996865131e-02,-7.223998152247729752e-04
6.119117027059733971e+01,-1.555168682260690360e+01,9.824062661163443622e+00,6.151790703473081212e-02,-2.839530095921660030e-02,-3.873137521497439870e-03
4.998682173543744511e+01,-7.071026467322546694e+00,1.015195977965387186e+01,5.314463448365371046e-02,-4.062080196104517205e-02,-6.597631684971884403e-03
4.222270946869561214e+01,2.163885719619282355e+01,1.669937429461246481e+01,6.214737056812802418e-02,-2.631050898518500977e-02,-4.786268817547236279e-03
5.171428030559422950e+01,8.557321006666782637e-01,8.612406401402846967e+00,5.759831847416156669e-02,-3.320724591753766719e-02,-8.214230480263394474e-03
7.289603579616503737e+01,5.952049348812830232e+01,2.638872000590680500e+00,6.223457545934336921e-02,-2.230452058343785834e-02,-7.922780553218293151e-03
9.877373113121608128e+01,8.637521499406000203e+01,-5.317187043002341795e+00,5.743679973071526279e-02,-1.338539051966000648e-02,-5.432317527127698137e-03
6.956982535937434875e+01,1.026577785847564428e+02,-1.266703501700814982e+01,5.366089994024482446e-02,-2.891013910195081374e-02,-5.146745950336175518e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
