0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.500271005142650438e+00,2.132822342268694626e+01,-1.898309133915800473e+00,-2.349094655553867622e-03,-2.219713146273921689e-03,7.673018691252394066e-04
3.183350017484602290e+01,6.853407220982731474e+01,-1.125636599611999067e+01,-4.083837220639763288e-04,6.430312579884283480e-03,-2.273676571085559567e-05
4.845983006685372629e-01,6.498516770906196882e+01,-4.741671663262968295e+00,-1.432556411715859082e-02,5.873195926785843707e-04,-1.800953864525991262e-03
1.007357714310241192e+01,7.591192676538291551e+01,-9.022119977779178512e+00,-2.348614973829758756e-02,1.029260294380165280e-02,-4.257273629069082202e-03
-4.538996217408609368e+01,1.205134032594214517e+02,-1.673635259620146698e+00,-3.392484821467511152e-02,1.262452332445418782e-02,-2.766151635742911553e-03
1.038889864825419806e+01,1.000609614325343699e+02,-2.320761851610777526e+00,-2.704601804691527528e-02,7.136110806148957680e-03,-1.318272293383649079e-03
-3.625389267526396964e+01,4.567790405594907099e+01,-4.351197916530626486e+00,-1.402789002457200535e-02,1.366625962287678145e-02,7.529561745780273194e-05
-3.689898657630671153e+01,5.686738470802346512e+00,-1.279380500731815928e+01,-1.586955216381525507e-02,1.771272277554650221e-02,2.619424378906415329e-04
-7.497676430144949222e+00,3.358269301268332896e+01,-2.875414034975943167e+00,-2.572314502834315009e-02,3.336378933511824352e-02,1.036376559530494297e-03
4.835458252456319883e+00,5.260066685410617282e+01,-4.291048708936887834e+00,-2.247573108428111560e-02,4.185464939327295658e-02,-5.844711203358541642e-04
5.629285594197652642e+01,5.215541048594931084e+01,-8.736481845221394593e+00,-3.337978341071537458e-02,2.645954602187735455e-02,-2.121671061086497292e-04
3.913318394040662440e+01,9.197497271390720641e+01,-1.535153165214314441e+00,-4.617466915914038988e-02,3.269659062988094361e-02,-3.209075122547854712e-03
2.855830296892611386e+01,9.009668302446060295e+01,9.342346487734261018e-01,-6.050451042783395322e-02,4.553238299121578625e-02,-5.848587404646446268e-04
4.259227314921484719e+01,3.424463169232568305e+01,3.113595948582204898e+00,-5.715927609612288934e-02,3.648558507790900657e-02,2.274066995308701277e-03
3.745783758416871478e+01,3.621626362280283473e+01,1.008161809518822949e+01,-7.261166591428880324e-02,5.172774164377485356e-02,3.241727845855094537e-03
8.848261890248807049e+01,7.708501242065013059e+01,8.987674592548273722e-01,-8.081708154086114648e-02,5.172282849989124492e-02,2.579911708956165312e-03
4.606709808290843000e+01,8.700447584625302966e+01,-8.332341795206540169e+00,-6.936230732216003281e-02,4.524062061602919516e-02,1.409847161375890178e-03
1.791209860402699405e+01,1.044611044236419986e+02,-4.277549144938184611e+00,-8.399353119636701615e-02,4.457607860324374477e-02,2.281187423482959695e-03
7.647517655578486995e+01,7.089153916145248502e+01,-5.341045907884154786e+00,-7.373770451027217288e-02,5.729586842529123952e-02,1.357750481671922416e-03
5.647306105101104379e+01,1.918756332434062983e+01,-1.250818683428733458e+01,-5.814512406034536701e-02,4.727108084712448172e-02,2.888225731413756291e-03
8.928868687057304498e+01,1.629231961529841044e+01,-1.434214646162394047e+01,-4.455470130721711497e-02,5.080511853895460644e-02,1.625886598461123538e-03
3.653337935369210498e+01,-1.853412180995297831e+01,-1.558433150595488392e+01,-5.941915071628987161e-02,5.400771471502781307e-02,4.754185845394642493e-03
-1.333739226222256491e+00,-4.844883279290971245e+01,-1.223761315634129687e+01,-6.124635711336460370e-02,4.443123104994475825e-02,2.446078371388459884e-03
5.625423683228318339e+01,-1.056764237232403758e+02,-9.570192024551170462e+00,-5.030364353652175269e-02,3.449639786653681955e-02,1.747152196329105397e-03
4.316219216173867324e+01,-1.200040983973429292e+02,-1.692985734364885531e+01,-3.613460439752055886e-02,4.501345052659194018e-02,3.137590322550958596e-03
2.054741600280076597e+01,-6.319921151292021477e+01,-2.607225868045992456e+01,-2.732786149117290980e-02,3.452657353772776300e-02,1.401821072624638651e-03
5.913920357147240736e+00,-4.278776643969702320e+01,-2.187447246328686390e+01,-2.864992087850561781e-02,4.270876265199989585e-02,-1.235442915118573591e-04
4.809799907076002512e+01,-8.397463528575494252e+01,-2.262787465995832292e+01,-2.161806884214780011e-02,3.931582528413048172e-02,-1.479381017976612485e-04
4.528014551876765381e+00,-7.160999594704274784e+01,-1.761771744505958637e+01,-1.291795512881716360e-02,4.523301719066006449e-02,6.155741165169022720e-04
-5.458738699905218539e+00,-1.059489553363475949e+02,-1.064232052201565892e+01,-2.822210437375267250e-02,4.892648447831850905e-02,4.443839766381609858e-04
-4.470279541051596084e-01,-6.236039963857686530e+01,-1.206860850305743327e+01,-2.058327986573173923e-02,5.027492519963119161e-02,-2.522813856802045163e-03
-3.076119519603757624e+01,-7.874596250896637173e+01,-2.169510516955372736e+01,-3.481769915104156871e-02,3.518160086861255725e-02,-5.977164167621848781e-03
-7.618012700611934918e+01,-1.004053721100462582e+02,-1.561341786057368886e+01,-2.247824502536836105e-02,2.426161249599726594e-02,-6.896137886440426371e-03
-1.338017177289642632e+02,-5.419715016351422321e+01,-2.130076933550070351e+01,-2.770751105689150950e-02,3.967210386811550332e-02,-6.918804757941942468e-03
-8.476339951945141138e+01,-1.065460835317982031e+02,-1.514043895178988564e+01,-3.206634560569068121e-02,3.956418473124184015e-02,-4.797864107311882245e-03
-4.762894000396853755e+01,-8.138647315959985917e+01,-1.662297723084387968e+01,-2.630208826950771600e-02,5.384028381807690750e-02,-5.846104659472339121e-03
-6.116416167157083095e+01,-9.174672201063233956e+01,-7.601806553027369517e+00,-2.373327299187538014e-02,5.229164506706937554e-02,-9.018936914581197201e-03
-7.890721811965727284e+01,-1.331617084382980352e+02,-1.677360607345166699e+01,-3.860708363347397504e-02,5.073497043538700152e-02,-1.232431026740522101e-02
-3.330936753590734156e+01,-1.146427594383477526e+02,-1.621786145798412448e+01,-2.838747042746952304e-02,5.488332137411681966e-02,-1.517089833490160508e-02
-7.342581451070428500e+01,-6.136901172398231097e+01,-2.393151376655757900e+01,-2.929702229631297311e-02,6.851852716019757317e-02,-1.290978587210495424e-02
-6.662173592713961057e+01,-8.203975077892557977e+01,-2.623170983032185788e+01,-1.374168696940427509e-02,7.649191778770747518e-02,-9.875529757640034989e-03
-1.080095167565427374e+02,-7.007693128310025088e+01,-1.999060765887095314e+01,-6.482425155039949621e-03,6.871833566067656052e-02,-6.892066712586464305e-03
-8.823902201296006353e+01,-4.061993862014006140e+01,-2.790140913933102240e+01,2.791076997495218343e-03,6.094200891422597161e-02,-4.515615743670514659e-03
-1.341737106477290240e+02,1.172576912562101370e+01,-2.091057149683955885e+01,-6.577081071292553704e-03,6.551130634214913373e-02,-2.254213447438018197e-03
